9.597442e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.491607e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.047945e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.624000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.265637e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.861650e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.667505e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.024809e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.307714e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.892193e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.144015e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.118457e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.819218e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.291693e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.945274e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.716418e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.505145e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.136253e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.587272e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.008213e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.249664e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.106572e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.026510e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.249665e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.994634e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.843105e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.830667e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.723553e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.193179e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.266650e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.071520e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.111849e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.179561e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.503798e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.051997e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.642632e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.117857e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.033485e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.105608e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.873080e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.004882e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.137654e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.243569e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.009590e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.780265e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.244217e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.234638e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.013106e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.946432e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.103263e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.041701e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.348352e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.133348e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.145921e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.636342e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.147906e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.826150e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.937335e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.980026e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.218716e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.325114e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.046705e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.283754e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.082763e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.143211e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.219230e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.216413e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.794441e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.009822e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.069877e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.923065e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.835636e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.041250e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.501642e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.110267e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.551652e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.594672e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.115051e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.032450e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.835561e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.082328e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.192937e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.060244e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.542886e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.825605e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.118693e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.021018e+01	0.000000e+00	0.000000e+00	0.000000e+00
5.698637e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.071342e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.227252e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.214133e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.385502e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.021566e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.034841e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.038494e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.182550e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.090135e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.980376e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.006500e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.540479e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.255565e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.579983e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.341462e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.160005e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.148839e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.125312e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.579476e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.168543e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.085855e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.520689e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.466838e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.001950e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.367828e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.947403e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.029237e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.825456e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.366087e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.010126e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.011165e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.274773e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.132223e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.039729e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.142399e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.007002e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.031711e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.102352e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.043457e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.133130e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.000132e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.004574e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.117537e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.858101e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.274171e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.020680e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.050282e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.168965e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.773121e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.162761e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.144395e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.480028e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.206432e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.240156e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.934159e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.066989e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.802236e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.505095e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.883446e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.449318e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.856233e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.127336e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.028386e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.003003e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.731579e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.949593e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.568129e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.206348e+02	0.000000e+00	0.000000e+00	0.000000e+00
7.394669e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.014467e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.015640e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.239371e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.299288e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.455337e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.280636e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.491268e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.583851e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.666447e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.293458e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.149092e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.389494e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.219786e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.725640e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.101944e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.191094e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.212292e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.748296e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.420008e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.127445e+01	0.000000e+00	0.000000e+00	0.000000e+00
5.899585e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.425998e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.337756e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.593203e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.029509e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.197775e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.326408e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.301767e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.137917e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.461187e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.435343e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.169587e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.134678e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.055174e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.197743e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.088771e+01	0.000000e+00	0.000000e+00	0.000000e+00
6.830657e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.670662e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.524217e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.331702e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.080338e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.135567e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.791399e+01	0.000000e+00	0.000000e+00	0.000000e+00
8.717506e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.462280e+01	0.000000e+00	0.000000e+00	0.000000e+00
6.704963e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.022791e+02	0.000000e+00	0.000000e+00	0.000000e+00
8.879476e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.201989e+02	0.000000e+00	0.000000e+00	0.000000e+00
9.768001e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.005996e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.234328e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.120590e+02	0.000000e+00	0.000000e+00	0.000000e+00
1.029394e+02	0.000000e+00	0.000000e+00	0.000000e+00
